Matrix,TacticId,Tactic,"Tactic_Order",TechniqueId,Technique,"Technique_Order","Sub_TechniqueId","Sub_Technique","Sub_Technique_Order",TechniqueIdCombined,"Threat_Groups",Platforms,"Data_Sources",Software,Version
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1556,"Modify Authentication Process",13,"-","-",,T1556,"-","Windows|Linux|macOS|Network","Logon Session: Logon Session Creation|Process: OS API Execution|Process: Process Access|File: File Modification|File: File Creation|Module: Module Load|Windows Registry: Windows Registry Key Modification","Kessel|Ebury",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1556,"Modify Authentication Process",13,"T1556.001","Domain Controller Authentication",1,"T1556.001",Chimera,Windows,"Logon Session: Logon Session Creation|Process: OS API Execution|Process: Process Access|File: File Modification","Skeleton Key",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1556,"Modify Authentication Process",13,"T1556.002","Password Filter DLL",2,"T1556.002",Strider,Windows,"File: File Creation|Module: Module Load|Windows Registry: Windows Registry Key Modification",Remsec,22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1556,"Modify Authentication Process",13,"T1556.003","Pluggable Authentication Modules",3,"T1556.003","-","Linux|macOS","File: File Modification|Logon Session: Logon Session Creation","Skidmap|Ebury",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1556,"Modify Authentication Process",13,"T1556.004","Network Device Authentication",4,"T1556.004","-",Network,"File: File Modification","SYNful Knock",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1557,"Adversary-in-the-Middle",14,"-","-",,T1557,Kimsuky,"Windows|macOS|Linux","Network Traffic: Network Traffic Content|Network Traffic: Network Traffic Flow|Service: Service Creation|Windows Registry: Windows Registry Key Modification",Dok,22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1557,"Adversary-in-the-Middle",14,"T1557.001","LLMNR/NBT-NS Poisoning and SMB Relay",1,"T1557.001","Wizard Spider",Windows,"Network Traffic: Network Traffic Content|Network Traffic: Network Traffic Flow|Service: Service Creation|Windows Registry: Windows Registry Key Modification","Pupy|Responder|Impacket|Empire|PoshC2",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1557,"Adversary-in-the-Middle",14,"T1557.002","ARP Cache Poisoning",2,"T1557.002",Cleaver,"Linux|Windows|macOS","Network Traffic: Network Traffic Content|Network Traffic: Network Traffic Flow","-",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1558,"Steal or Forge Kerberos Tickets",15,"-","-",,T1558,"-","Windows|Linux|macOS","File: File Access|Command: Command Execution|Active Directory: Active Directory Credential Request|Logon Session: Logon Session Metadata","-",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1558,"Steal or Forge Kerberos Tickets",15,"T1558.001","Golden Ticket",1,"T1558.001",Ke3chang,Windows,"Active Directory: Active Directory Credential Request|Logon Session: Logon Session Metadata","Empire|Mimikatz",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1558,"Steal or Forge Kerberos Tickets",15,"T1558.002","Silver Ticket",2,"T1558.002","-",Windows,"Logon Session: Logon Session Metadata","Empire|Mimikatz",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1558,"Steal or Forge Kerberos Tickets",15,"T1558.003",Kerberoasting,3,"T1558.003","Wizard Spider|Operation Wocao|UNC2452|APT29|FIN7",Windows,"Active Directory: Active Directory Credential Request","PowerSploit|Impacket|Empire",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1558,"Steal or Forge Kerberos Tickets",15,"T1558.004","AS-REP Roasting",4,"T1558.004","-",Windows,"Active Directory: Active Directory Credential Request","-",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1606,"Forge Web Credentials",16,"-","-",,T1606,"-","SaaS|Windows|macOS|Linux|Azure AD|Office 365|Google Workspace|IaaS","Logon Session: Logon Session Creation|Web Credential: Web Credential Creation|Web Credential: Web Credential Usage","-",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1606,"Forge Web Credentials",16,"T1606.001","Web Cookies",1,"T1606.001","UNC2452|APT29","Linux|macOS|Windows|SaaS|IaaS","Logon Session: Logon Session Creation|Web Credential: Web Credential Creation|Web Credential: Web Credential Usage","-",22729202
"Enterprise ATT&CK",TA0006,"Credential Access",8,T1606,"Forge Web Credentials",16,"T1606.002","SAML Tokens",2,"T1606.002","UNC2452|APT29","Azure AD|SaaS|Windows|Office 365|Google Workspace|IaaS","Logon Session: Logon Session Creation|Web Credential: Web Credential Creation|Web Credential: Web Credential Usage","-",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1007,"System Service Discovery",2,"-","-",,T1007,"Ke3chang|Turla|Poseidon Group|OilRig|APT1|admin@338|BRONZE BUTLER|Operation Wocao|Chimera|Indrik Spider","Windows|macOS","Process: Process Creation|Command: Command Execution","Elise|Epic|Hydraq|JPIN|Volgmer|GravityRAT|TrickBot|SynAck|Tasklist|Net|BBSRAT|WINERACK|Comnie|S-Type|GreyEnergy|RATANKBA|GeminiDuke|Kwampirs|Sykipot|Emissary|ZLib|InvisiMole|PoshC2|jRAT|Ursnif|Ixeshe|HyperBro|ZxShell|HotCroissant|Dyre|REvil|SLOTHFULMEDIA|SUNBURST|BitPaymer|Caterpillar WebShell|LookBack|Cobalt Strike|Cuba|RainyDay|Babuk|SombRAT",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1010,"Application Window Discovery",3,"-","-",,T1010,"Lazarus Group","macOS|Windows","Process: Process Creation|Command: Command Execution|Process: OS API Execution","Kazuar|WINERACK|Duqu|Catchamas|NetTraveler|SOUNDBITE|PowerDuke|PoisonIvy|Remexi|njRAT|Machete|HotCroissant|PLEAD|Attor|Cadelspy|Aria-body|InvisiMole|Metamorfo|Trojan.Karagany|Grandoreiro|NETWIRE|QakBot",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1012,"Query Registry",4,"-","-",,T1012,"Turla|Dragonfly 2.0|OilRig|Lazarus Group|Threat Group-3390|Stealth Falcon|APT32|Operation Wocao|APT39|Fox Kitten|Chimera|ZIRCONIUM",Windows,"Process: Process Creation|Command: Command Execution|Windows Registry: Windows Registry Key Access|Process: OS API Execution","Brave Prince|Reaver|Volgmer|Hydraq|InvisiMole|FELIXROOT|POWRUNER|Reg|WINDSHIELD|ROKRAT|ADVSTORESHELL|BACKSPACE|SynAck|Epic|Gold Dragon|DownPaper|RATANKBA|CHOPSTICK|Proxysvc|Azorult|Cardinal RAT|Shamoon|Derusbi|PlugX|POWERSOURCE|Carbanak|FinFisher|JPIN|QUADAGENT|OSInfo|PowerSploit|Bankshot|Carbon|Zeus Panda|Denis|HOPLIGHT|StoneDrill|Ursnif|Zebrocy|ZxShell|BabyShark|Attor|ComRAT|gh0st RAT|Carberp|njRAT|REvil|Pillowmint|FatDuke|Valak|Lucifer|Bazar|Stuxnet|Industroyer|SUNBURST|TEARDROP|Dtrack|BendyBear|Waterbear|BitPaymer|Cobalt Strike|Sibot|LiteDuke|SodaMaster|Taidoor|Crimson|WastedLocker",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1016,"System Network Configuration Discovery",5,"-","-",,T1016,"APT19|APT3|menuPass|Ke3chang|Darkhotel|OilRig|Magic Hound|Turla|Threat Group-3390|Dragonfly 2.0|Lazarus Group|admin@338|APT32|Stealth Falcon|APT1|Naikon|MuddyWater|GALLIUM|APT41|Frankenstein|Tropic Trooper|Sandworm Team|Wizard Spider|Operation Wocao|Chimera|Sidewinder|Higaisa|Mustang Panda|ZIRCONIUM|TeamTNT","Linux|macOS|Windows","Process: Process Creation|Script: Script Execution|Command: Command Execution|Process: OS API Execution","GeminiDuke|Bisonal|BADCALL|MoonWind|Comnie|Duqu|Sykipot|POWRUNER|PLAINTEE|ZeroT|Azorult|Orz|Kwampirs|JHUHUGIT|Elise|Hydraq|FELIXROOT|NOKKI|Brave Prince|yty|InvisiMole|Shamoon|Koadic|Proxysvc|QUADAGENT|Mosquito|Felismus|Kazuar|POWERSTATS|Reaver|UPPERCUT|Volgmer|Emissary|FALLCHILL|Pupy|GravityRAT|OSInfo|Crimson|PowerDuke|Pisloader|TrickBot|Unknown Logger|Xbash|Prikormka|Denis|OceanSalt|Agent.btz|RogueRobin|zwShell|BlackEnergy|KEYMARBLE|NanHaiShu|T9000|Calisto|JPIN|More_eggs|VERMIN|Backdoor.Oldrea|Agent Tesla|Carbon|NanoCore|Octopus|Catchamas|KONNI|RATANKBA|RedLeaves|Mis-Type|iKitten|Remsec|Naid|Sys10|Epic|Empire|Olympic Destroyer|WannaCry|Astaroth|SpeakUp|Nltest|PoshC2|jRAT|Revenge RAT|Ixeshe|KeyBoy|Zebrocy|LightNeuron|Machete|BabyShark|HotCroissant|Rifdoor|TSCookie|Okrum|PowerShower|ShimRatReporter|Ryuk|Rising Sun|Lokibot|SHARPSTATS|LoudMiner|USBferry|Aria-body|SDBbot|TajMahal|down_new|Dyre|Valak|Avenger|Bonadan|Kessel|CrackMapExec|StrongPity|Trojan.Karagany|PipeMon|Anchor|FatDuke|WellMess|WellMail|SoreFang|BLINDINGCAN|Cobalt Strike|Grandoreiro|Lucifer|Bazar|OSX_OCEANLOTUS.D|AdFind|Stuxnet|Industroyer|Pay2Key|SUNBURST|NETWIRE|Dtrack|Caterpillar WebShell|Conti|Pysa|Penquin|GoldMax|Sibot|NBTscan|ShadowPad|Ramsay|Explosive|LiteDuke|SideTwist|Bandook|AppleSeed|GrimAgent|Avaddon|Taidoor|BADFLICK|Cuba|Sliver|SpicyOmelette|Turian|EKANS|QakBot|xCaon|BLUELIGHT|BoxCaon|Kobalos",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1016,"System Network Configuration Discovery",5,"T1016.001","Internet Connection Discovery",1,"T1016.001","Turla|UNC2452|APT29","Windows|Linux|macOS","Process: Process Creation|Command: Command Execution","More_eggs|GoldFinder|QakBot",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1018,"Remote System Discovery",6,"-","-",,T1018,"Threat Group-3390|FIN6|Dragonfly 2.0|Deep Panda|FIN5|Ke3chang|APT3|APT32|Turla|BRONZE BUTLER|FIN8|menuPass|Leafminer|APT39|GALLIUM|Silence|Wizard Spider|Rocke|Sandworm Team|Operation Wocao|Fox Kitten|Chimera|UNC2452|APT29|Naikon|Indrik Spider","Linux|macOS|Windows","Process: Process Creation|Command: Command Execution|Network Traffic: Network Connection Creation|File: File Access","yty|SHOTPUT|Epic|MURKYTOP|Shamoon|Kwampirs|RATANKBA|Net|Carbon|Sykipot|Ping|Remsec|OSInfo|Olympic Destroyer|WannaCry|Nltest|njRAT|PoetRAT|USBferry|CrackMapExec|TrickBot|Cobalt Strike|BloodHound|Bazar|AdFind|BitPaymer|TAINTEDSCRIBE|NBTscan|Kinsing|Industroyer|TRITON|Conti|SpicyOmelette|QakBot",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1033,"System Owner/User Discovery",7,"-","-",,T1033,"APT32|APT37|Stealth Falcon|MuddyWater|FIN10|APT19|Lazarus Group|Magic Hound|Patchwork|APT3|Gamaredon Group|OilRig|Dragonfly 2.0|APT39|Tropic Trooper|GALLIUM|APT41|Frankenstein|Wizard Spider|Operation Wocao|Sandworm Team|Chimera|Sidewinder|ZIRCONIUM|Windshift|APT38","Linux|macOS|Windows","Process: Process Creation|Command: Command Execution","RedLeaves|HAPPYWORK|Gold Dragon|Derusbi|Kazuar|Unknown Logger|DarkComet|Gazer|Mis-Type|KONNI|T9000|Pupy|Micropsia|yty|RATANKBA|Reaver|Backdoor.Oldrea|NanHaiShu|GravityRAT|BISCUIT|UPPERCUT|POWRUNER|Mosquito|DownPaper|FELIXROOT|WINERACK|NDiskMonitor|Agent Tesla|Remsec|Felismus|Kwampirs|zwShell|WinMM|Cannon|Azorult|Denis|PowerDuke|Cardinal RAT|JPIN|Agent.btz|SslMM|Epic|Koadic|NOKKI|InvisiMole|RTM|MirageFox|RGDoor|XAgentOSX|MoonWind|Prikormka|SynAck|Sys10|More_eggs|RogueRobin|WINDSHIELD|QUADAGENT|VERMIN|Komplex|Octopus|Zebrocy|Linux Rabbit|SpeakUp|Revenge RAT|FlawedAmmyy|ServHelper|njRAT|Ixeshe|HAWKBALL|ZxShell|BabyShark|PoetRAT|HotCroissant|Rifdoor|Okrum|PowerShower|Rising Sun|Lokibot|POWERSTATS|SHARPSTATS|Aria-body|MechaFlounder|Get2|SDBbot|Dyre|Valak|Goopy|Bonadan|Cryptoistic|Trojan.Karagany|TrickBot|WellMail|WellMess|Grandoreiro|Lucifer|SLOTHFULMEDIA|BloodHound|Bazar|Spark|SUNBURST|Egregor|EVILNUM|Explosive|Caterpillar WebShell|NBTscan|ShadowPad|Exaramel for Linux|LiteDuke|SideTwist|SombRAT|SodaMaster|Chaes|GrimAgent|BoomBox|Crimson|ObliqueRAT|Turian|SMOKEDHAM|Metamorfo|MarkiRAT|QakBot|BLUELIGHT",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1040,"Network Sniffing",8,"-","-",,T1040,"APT28|Stolen Pencil|APT33|DarkVishnya|Sandworm Team|Kimsuky","Linux|macOS|Windows|Network","Process: Process Creation|Command: Command Execution","Responder|Regin|Impacket|Empire|Emotet|PoshC2|MESSAGETAP|Penquin|NBTscan",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1046,"Network Service Scanning",9,"-","-",,T1046,"Leafminer|Cobalt Group|Suckfly|OilRig|FIN6|APT32|Threat Group-3390|menuPass|APT39|Tropic Trooper|APT41|DarkVishnya|Rocke|Operation Wocao|Fox Kitten|Chimera|CostaRicto|Naikon|BackdoorDiplomacy|TeamTNT","Windows|IaaS|Linux|macOS|Containers","Command: Command Execution|Cloud Service: Cloud Service Enumeration|Network Traffic: Network Traffic Flow","HDoor|Koadic|BlackEnergy|Remsec|Pupy|Xbash|MURKYTOP|XTunnel|Empire|SpeakUp|China Chopper|PoshC2|ZxShell|Ramsay|InvisiMole|Cobalt Strike|Lucifer|Industroyer|Caterpillar WebShell|Conficker|Pysa|NBTscan|Hildegard|P.A.S. Webshell",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1049,"System Network Connections Discovery",10,"-","-",,T1049,"Poseidon Group|menuPass|OilRig|Threat Group-3390|APT3|APT32|admin@338|APT1|Ke3chang|Turla|GALLIUM|APT38|APT41|Tropic Trooper|Operation Wocao|Sandworm Team|Chimera|MuddyWater|Mustang Panda|BackdoorDiplomacy|Andariel|TeamTNT","Windows|IaaS|Linux|macOS","Process: Process Creation|Command: Command Execution|Process: OS API Execution","RATANKBA|OSInfo|Epic|POWRUNER|Duqu|Sykipot|Kwampirs|Pupy|Remsec|Comnie|netstat|Net|Carbon|SHOTPUT|Volgmer|BlackEnergy|GravityRAT|RedLeaves|PlugX|Empire|SpeakUp|PoshC2|jRAT|Zebrocy|Machete|Okrum|MESSAGETAP|ShimRatReporter|Maze|USBferry|Aria-body|CrackMapExec|Trojan.Karagany|Lucifer|SLOTHFULMEDIA|Egregor|NETWIRE|Dtrack|Waterbear|Sibot|Ramsay|Cobalt Strike|Conti|Cuba|Babuk|Sliver|QakBot",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1057,"Process Discovery",11,"-","-",,T1057,"OilRig|APT37|Honeybee|APT1|APT38|Winnti Group|APT3|Poseidon Group|Molerats|Deep Panda|Ke3chang|Turla|Lazarus Group|Tropic Trooper|Stealth Falcon|Darkhotel|Magic Hound|MuddyWater|APT28|Inception|Frankenstein|Rocke|Operation Wocao|UNC2452|Chimera|Sidewinder|Higaisa|Windshift|Mustang Panda|APT29|Andariel|TeamTNT","Linux|macOS|Windows","Process: Process Creation|Command: Command Execution|Process: OS API Execution","JPIN|Comnie|Pupy|RTM|InvisiMole|SHOTPUT|DustySky|Trojan.Karagany|NETEAGLE|PowerSploit|PlugX|WINERACK|ELMER|PowerDuke|Mosquito|Orz|KEYMARBLE|iKitten|BBSRAT|UBoatRAT|POWRUNER|OceanSalt|Cannon|GeminiDuke|NavRAT|Carbanak|BlackEnergy|Helminth|Backdoor.Oldrea|Bisonal|PLAINTEE|Kazuar|Sykipot|Proxysvc|Crimson|Kwampirs|Bankshot|Derusbi|ADVSTORESHELL|FruitFly|RATANKBA|SynAck|GravityRAT|Pasam|Gold Dragon|Agent Tesla|Hydraq|XAgentOSX|BLACKCOFFEE|ChChes|VERMIN|Azorult|Elise|Volgmer|ROKRAT|DarkComet|Carbon|MobileOrder|HALFBAKED|Epic|Seasalt|Cardinal RAT|StreamEx|Komplex|POORAIM|MoonWind|yty|RogueRobin|FELIXROOT|Final1stspy|Linfo|Remsec|Duqu|Tasklist|FinFisher|Brave Prince|4H RAT|JHUHUGIT|Socksbot|gh0st RAT|BACKSPACE|WinMM|Zeus Panda|BISCUIT|Kasidet|Zebrocy|Empire|Emotet|Astaroth|jRAT|Ursnif|Ixeshe|PowerStallion|EvilBunny|Machete|ZxShell|Fysbis|BabyShark|PoetRAT|KONNI|HotCroissant|Imminent Monitor|PLEAD|TSCookie|PowerShower|ShimRatReporter|Ryuk|Rising Sun|Maze|POWERSTATS|LoudMiner|USBferry|Aria-body|Get2|SYSCON|TajMahal|down_new|Avenger|Valak|Skidmap|Metamorfo|Goopy|Bundlore|Carberp|Bonadan|Pillowmint|StrongPity|njRAT|Dacls|PipeMon|FrameworkPOS|FatDuke|SoreFang|Cobalt Strike|Javali|Grandoreiro|Lucifer|Bazar|SLOTHFULMEDIA|SUNBURST|NETWIRE|SUNSPOT|Dtrack|Bad Rabbit|Caterpillar WebShell|EKANS|Conti|Waterbear|IronNetInjector|LookBack|TAINTEDSCRIBE|TrickBot|ThiefQuest|ShadowPad|Ramsay|Doki|Kinsing|Clop|SombRAT|HELLOKITTY|AppleSeed|P8RAT|Cuba|RainyDay|Nebulae|Babuk|Taidoor|ObliqueRAT|QakBot|BLUELIGHT|SodaMaster|MarkiRAT|KillDisk|Avaddon",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1069,"Permission Groups Discovery",12,"-","-",,T1069,"APT3|TA505|UNC2452|APT29","Windows|Azure AD|Office 365|SaaS|IaaS|Linux|macOS|Google Workspace|Containers","Pod: Pod Metadata|Process: Process Creation|Command: Command Execution|Group: Group Enumeration|Group: Group Metadata|Application Log: Application Log Content","Carbon|MURKYTOP|ShimRatReporter|IcedID|TrickBot|Siloscape",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1069,"Permission Groups Discovery",12,"T1069.001","Local Groups",1,"T1069.001","admin@338|OilRig|Turla|Operation Wocao|Chimera|Tonto Team","Linux|macOS|Windows","Process: Process Creation|Command: Command Execution","Kwampirs|Sys10|Helminth|Net|Kazuar|OSInfo|Emissary|JPIN|Epic|PoshC2|FlawedAmmyy|POWRUNER|BloodHound|Caterpillar WebShell|Cobalt Strike|QakBot",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1069,"Permission Groups Discovery",12,"T1069.002","Domain Groups",2,"T1069.002","Dragonfly 2.0|Ke3chang|OilRig|Inception|Turla","Linux|macOS|Windows","Process: Process Creation|Command: Command Execution","dsquery|POWRUNER|GRIFFON|Helminth|Kwampirs|Net|OSInfo|CrackMapExec|REvil|SoreFang|WellMess|BloodHound|AdFind|Egregor|Cobalt Strike",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1069,"Permission Groups Discovery",12,"T1069.003","Cloud Groups",3,"T1069.003","-","Azure AD|Office 365|SaaS|IaaS|Google Workspace","Process: Process Creation|Command: Command Execution|Group: Group Enumeration|Group: Group Metadata|Application Log: Application Log Content","-",22729202
"Enterprise ATT&CK",TA0007,Discovery,9,T1082,"System Information Discovery",13,"-","-",,T1082,"Patchwork|Ke3chang|APT37|Gamaredon Group|Honeybee|Stealth Falcon|APT19|admin@338|OilRig|Magic Hound|Turla|APT32|APT3|Sowbug|Darkhotel|MuddyWater|Lazarus Group|APT18|Kimsuky|Inception|Frankenstein|Tropic Trooper|Blue Mockingbird|Sandworm Team|Rocke|Wizard Spider|Operation Wocao|Chimera|UNC2452|Sidewinder|Windigo|Higaisa|ZIRCONIUM|Windshift|Mustang Panda|APT29|APT38|TeamTNT","Windows|IaaS|Linux|macOS","Instance: Instance Metadata|Process: Process Creation|Command: Command Execution|Process: OS API Execution","JPIN|Naid|Crimson|PowerDuke|MobileOrder|MirageFox|4H RAT|Remsec|ZeroT|SslMM|ZLib|OopsIE|Final1stspy|InnaputRAT|TYPEFRAME|NanHaiShu|Shamoon|JHUHUGIT|Linfo|yty|Zeus Panda|DarkComet|Cardinal RAT|BlackEnergy|FALLCHILL|Zebrocy|QuasarRAT|KARAE|ROKRAT|ADVSTORESHELL|ChChes|RedLeaves|CORESHELL|WINDSHIELD|MURKYTOP|Kwampirs|PinchDuke|Elise|HALFBAKED|Kazuar|BACKSPACE|RTM|Emissary|WINERACK|SLOWDRIFT|XAgentOSX|POWERSTATS|InvisiMole|TrickBot|Proxysvc|Volgmer|Brave Prince|RATANKBA|DustySky|Sys10|Pupy|VERMIN|RogueRobin|StreamEx|FELIXROOT|Bisonal|Octopus|Hydraq|FinFisher|SynAck|SOUNDBITE|NOKKI|HAPPYWORK|Micropsia|BISCUIT|Azorult|zwShell|NETWIRE|UPPERCUT|S-Type|Pisloader|Cannon|More_eggs|Misdat|Comnie|BUBBLEWRAP|SHUTTERSPEED|Felismus|Denis|Gold Dragon|Unknown Logger|Orz|OceanSalt|Systeminfo|PLAINTEE|KEYMARBLE|MoonWind|Kasidet|Reaver|Prikormka|Bankshot|NavRAT|TURNEDUP|CozyCar|RunningRAT|NDiskMonitor|GravityRAT|BadPatch|Pasam|cmd|OSInfo|BADCALL|Derusbi|POWRUNER|Backdoor.Oldrea|Epic|Wingbird|OSX_OCEANLOTUS.D|KONNI|DownPaper|T9000|POORAIM|WinMM|Agent Tesla|KOMPROGO|Mis-Type|Empire|Astaroth|SpeakUp|HOPLIGHT|PoshC2|jRAT|Revenge RAT|StoneDrill|FlawedAmmyy|ServHelper|njRAT|Ursnif|Ixeshe|PUNCHBUGGY|KeyBoy|YAHOYAH|HAWKBALL|LightNeuron|OSX/Shlayer|Machete|Fysbis|ZxShell|BabyShark|GRIFFON|PoetRAT|HotCroissant|Rifdoor|Attor|Okrum|PowerShower|ShimRatReporter|Rising Sun|Lokibot|Maze|SHARPSTATS|LoudMiner|Pony|Cadelspy|Netwalker|Aria-body|Ramsay|Get2|SDBbot|CARROTBAT|SYSCON|TajMahal|Skidmap|build_downer|down_new|Avenger|Dyre|Valak|BackConfig|Bundlore|IcedID|gh0st RAT|Carberp|Bonadan|Kessel|CrackMapExec|GoldenSpy|StrongPity|Metamorfo|REvil|Trojan.Karagany|PipeMon|Anchor|MiniDuke|FatDuke|WellMess|SoreFang|BLINDINGCAN|KGH_SPY|Grandoreiro|Lucifer|Bazar|SLOTHFULMEDIA|Spark|DropBook|SharpStage|MoleNet|Stuxnet|Egregor|Industroyer|Pay2Key|SUNBURST|BlackMould|KillDisk|Dtrack|EVILNUM|Explosive|Caterpillar WebShell|AppleJeus|TAINTEDSCRIBE|Penquin|ShadowPad|Hildegard|LiteDuke|SideTwist|SombRAT|DEATHRANSOM|HELLOKITTY|AppleSeed|SodaMaster|Chaes|Nebulae|GrimAgent|BoomBox|Babuk|Kobalos|BADFLICK|Cuba|Dridex|ObliqueRAT|SpicyOmelette|Turian|SMOKEDHAM|QakBot|Kerrdown|BLUELIGHT|XCSSET|MarkiRAT|Bandook|EnvyScout",22729202
